vehID,routeKey,class,depart,arrival,travel_time,distance_m,on_express_s,admitted,denied
bus160,40140017#1->10629474#1,bus_bus,961.00,997.00,36.00,252.35,0.00,False,False
bus160.1,40140017#1->10629474#1,bus_bus,966.00,1002.00,36.00,252.35,0.00,False,False
veh1493,1196008692#1->178583167#0,veh_passenger,1002.00,1020.00,18.00,189.73,0.00,False,False
veh1411,11635067->335802672,veh_passenger,947.00,1026.00,79.00,1704.60,31.00,True,False
veh1374,39838691#0->509524230,veh_passenger,922.00,1033.00,111.00,628.06,0.00,False,False
veh1374.1,39838691#0->509524230,veh_passenger,925.00,1033.00,108.00,628.06,0.00,False,False
veh1500,40140141#2->-257421487#0,veh_passenger,1006.00,1070.00,64.00,609.40,0.00,False,False
veh1500.1,40140141#2->-257421487#0,veh_passenger,1009.00,1075.00,66.00,609.40,0.00,False,False
veh1563,-50323229#2->1273251150#1,veh_passenger,1049.00,1105.00,56.00,346.03,0.00,False,False
veh1587,240666069#0->428730800,veh_passenger,1065.00,1119.00,54.00,565.24,0.00,False,False
veh1573,40140141#6->-169562956,veh_passenger,1058.00,1122.00,64.00,687.13,0.00,False,False
veh1367,1337646271#0->515130026#0,veh_passenger,917.00,1124.00,207.00,1295.92,0.00,False,False
veh1384,654297629#6->564273553#0,veh_passenger,1119.00,1126.00,7.00,22.74,0.00,False,False
veh1384.1,654297629#6->564273553#0,veh_passenger,1122.00,1129.00,7.00,22.74,0.00,False,False
bus164,142741729#1->40139504#1,bus_bus,985.00,1140.00,155.00,568.58,0.00,False,False
bus164.1,142741729#1->40139504#1,bus_bus,991.00,1143.00,152.00,568.58,0.00,False,False
bus187,428730793#0->460316444,bus_bus,1123.00,1144.00,21.00,181.64,0.00,False,False
veh1693,-40109290#3->-50323229#13,veh_passenger,1136.00,1150.00,14.00,53.08,0.00,False,False
veh1566,40140141#0->-240666072#1,veh_passenger,1051.00,1187.00,136.00,654.14,0.00,False,False
veh1566.1,40140141#0->-240666072#1,veh_passenger,1054.00,1189.00,135.00,654.14,0.00,False,False
veh1756,1323097580#0->1323097580#0,veh_passenger,1184.00,1206.00,22.00,49.61,0.00,False,False
veh1756.1,1323097580#0->1323097580#0,veh_passenger,1187.00,1208.00,21.00,49.61,0.00,False,False
veh1471,11635095->-1067928307#2,veh_passenger,987.00,1228.00,241.00,2246.44,0.00,False,False
veh1610.1,1064476620#3->-654297637#1,veh_passenger,1083.00,1231.00,148.00,546.13,0.00,False,False
veh1811,-1254633077#1->-50323229#14,veh_passenger,1215.00,1234.00,19.00,86.80,0.00,False,False
veh1811.1,-1254633077#1->-50323229#14,veh_passenger,1218.00,1236.00,18.00,86.80,0.00,False,False
veh1649,39763700#0->39838657#2,veh_passenger,1106.00,1247.00,141.00,790.81,0.00,False,False
veh1424.1,1068144845#4->83563455,veh_passenger,963.00,1250.00,287.00,2781.37,33.00,False,False
veh1424,1068144845#4->83563455,veh_passenger,956.00,1264.00,308.00,2781.37,39.00,False,False
veh1525,475044040#4->-238219449,veh_passenger,1023.00,1279.00,256.00,484.27,0.00,False,False
truck95.1,1214520074#5->-12247568#1,truck_truck,1146.00,1284.00,138.00,1159.71,0.00,False,False
