vehID,routeKey,class,depart,arrival,travel_time,distance_m,on_express_s,admitted,denied
veh1384,654297629#6->564273553#0,veh_passenger,929.00,943.00,14.00,22.74,0.00,False,False
veh1383,24577455#0->465144361,veh_passenger,928.00,994.00,66.00,288.87,0.00,False,False
bus160,40140017#1->10629474#1,bus_bus,961.00,999.00,38.00,252.35,0.00,False,False
veh1374,39838691#0->509524230,veh_passenger,922.00,1007.00,85.00,628.06,0.00,False,False
veh1493,1196008692#1->178583167#0,veh_passenger,1002.00,1021.00,19.00,189.73,0.00,False,False
veh1411,11635067->335802672,veh_passenger,947.00,1037.00,90.00,1704.60,38.00,True,False
veh1500,40140141#2->-257421487#0,veh_passenger,1006.00,1076.00,70.00,609.40,0.00,False,False
veh1563,-50323229#2->1273251150#1,veh_passenger,1049.00,1105.00,56.00,346.03,0.00,False,False
veh1587,240666069#0->428730800,veh_passenger,1065.00,1109.00,44.00,565.24,0.00,False,False
veh1441,40297715#0->-50323229#15,veh_passenger,967.00,1110.00,143.00,963.91,0.00,False,False
veh1525,475044040#4->-238219449,veh_passenger,1023.00,1117.00,94.00,484.27,0.00,False,False
veh1574,381945551->-428730813#3,veh_passenger,1056.00,1117.00,61.00,631.55,0.00,False,False
veh1519,1125986374->1254816452,veh_passenger,1019.00,1119.00,100.00,508.07,0.00,False,False
veh1573,40140141#6->-169562956,veh_passenger,1055.00,1120.00,65.00,687.13,0.00,False,False
veh1367,1337646271#0->515130026#0,veh_passenger,917.00,1125.00,208.00,1295.92,0.00,False,False
bus180,488788630#2->437445539#0,bus_bus,1081.00,1136.00,55.00,514.44,0.00,False,False
bus164,142741729#1->40139504#1,bus_bus,985.00,1140.00,155.00,568.58,0.00,False,False
bus187,428730793#0->460316444,bus_bus,1123.00,1144.00,21.00,181.64,0.00,False,False
veh1693,-40109290#3->-50323229#13,veh_passenger,1136.00,1149.00,13.00,53.08,0.00,False,False
veh1377,1211151635#0->1214520074#2,veh_passenger,924.00,1150.00,226.00,1272.53,0.00,False,False
veh1649,39763700#0->39838657#2,veh_passenger,1106.00,1170.00,64.00,790.81,0.00,False,False
veh1436,39920550#4->40035606#0,veh_passenger,964.00,1184.00,220.00,691.30,0.00,False,False
veh1756,1323097580#0->1323097580#0,veh_passenger,1179.00,1185.00,6.00,49.61,0.00,False,False
veh1566,40140141#0->-240666072#1,veh_passenger,1051.00,1186.00,135.00,654.14,0.00,False,False
veh1664,8887999#1->47225638#0,veh_passenger,1116.00,1187.00,71.00,957.11,0.00,False,False
veh1358,39920593#5->-1323097580#1,veh_passenger,911.00,1190.00,279.00,579.34,0.00,False,False
veh1459,1222703383->238219441#0,veh_passenger,979.00,1191.00,212.00,869.29,70.00,False,False
veh1346,39920550#6->33683346#0,veh_passenger,903.00,1195.00,292.00,1043.86,0.00,False,False
