vehID,routeKey,class,depart,arrival,travel_time,distance_m,on_express_s,admitted,denied
veh1384,654297629#6->564273553#0,veh_passenger,929.00,943.00,14.00,22.74,0.00,False,False
veh1383,24577455#0->465144361,veh_passenger,928.00,995.00,67.00,288.87,0.00,False,False
bus160,40140017#1->10629474#1,bus_bus,961.00,998.00,37.00,252.35,0.00,False,False
veh1413,24576922#2->1100626103#3,veh_passenger,948.00,1009.00,61.00,754.06,0.00,False,False
veh1411,11635067->335802672,veh_passenger,947.00,1015.00,68.00,1704.60,0.00,False,False
veh1493,1196008692#1->178583167#0,veh_passenger,1002.00,1020.00,18.00,189.73,0.00,False,False
veh1346,39920550#6->33683346#0,veh_passenger,903.00,1024.00,121.00,1043.86,0.00,False,False
veh1500,40140141#2->-257421487#0,veh_passenger,1006.00,1068.00,62.00,609.40,0.00,False,False
veh1358,39920593#5->-1323097580#1,veh_passenger,911.00,1099.00,188.00,579.34,0.00,False,False
veh1464,39838751#1->-10628430,veh_passenger,982.00,1102.00,120.00,364.15,0.00,False,False
bus165,40297715#3->39920550#4,bus_bus,991.00,1107.00,116.00,290.50,0.00,False,False
veh1563,-50323229#2->1273251150#1,veh_passenger,1049.00,1107.00,58.00,346.03,0.00,False,False
veh1587,240666069#0->428730800,veh_passenger,1065.00,1126.00,61.00,565.24,0.00,False,False
veh1367,1337646271#0->515130026#0,veh_passenger,917.00,1130.00,213.00,1295.03,0.00,False,False
veh1573,40140141#6->-169562956,veh_passenger,1055.00,1131.00,76.00,687.13,0.00,False,False
bus164,142741729#1->40139504#1,bus_bus,985.00,1139.00,154.00,568.58,0.00,False,False
bus187,428730793#0->460316444,bus_bus,1123.00,1144.00,21.00,181.64,0.00,False,False
veh1693,-40109290#3->-50323229#13,veh_passenger,1136.00,1155.00,19.00,53.08,0.00,False,False
veh1366,515126385#1->40140141#7,veh_passenger,917.00,1160.00,243.00,2045.66,0.00,False,False
veh1390,33683458#2->40109290#5,veh_passenger,933.00,1174.00,241.00,483.86,0.00,False,False
bus152,-1068144848#1->-428730807,bus_bus,913.00,1187.00,274.00,1143.03,0.00,False,False
veh1566,40140141#0->-240666072#1,veh_passenger,1051.00,1187.00,136.00,654.14,0.00,False,False
veh1664,8887999#1->47225638#0,veh_passenger,1116.00,1187.00,71.00,957.11,0.00,False,False
veh1756,1323097580#0->1323097580#0,veh_passenger,1180.00,1187.00,7.00,49.61,0.00,False,False
veh1438,1226645411->1211151635#1,veh_passenger,965.00,1214.00,249.00,2633.21,0.00,False,False
veh1420,-1068144845#4->47267010,veh_passenger,953.00,1222.00,269.00,2190.69,0.00,False,False
truck76,-488788633#2->-39838691#3,truck_truck,913.00,1229.00,316.00,1234.36,0.00,False,False
veh1522,-428730813#1->1214520075,veh_passenger,1021.00,1232.00,211.00,1735.43,0.00,False,False
veh1510,-1332638368#2->1421367508,veh_passenger,1013.00,1242.00,229.00,862.54,0.00,False,False
veh1452,1298335703->511405572,veh_passenger,974.00,1251.00,277.00,917.29,0.00,False,False
veh1649,39763700#0->39838657#2,veh_passenger,1106.00,1256.00,150.00,790.81,0.00,False,False
veh1471,11635095->-1067928307#2,veh_passenger,987.00,1266.00,279.00,2246.44,0.00,False,False
veh1508,515130026#1->509524271,veh_passenger,1012.00,1268.00,256.00,775.83,0.00,False,False
truck95,1214520074#5->-12247568#1,truck_truck,1141.00,1282.00,141.00,1159.71,0.00,False,False
veh1858,515124965#1->511409188#1,veh_passenger,1246.00,1282.00,36.00,562.08,0.00,False,False
veh1740,-1125986406#0->967985513#2,veh_passenger,1167.00,1297.00,130.00,1175.09,0.00,False,False
veh1830,-169562956->-1260485931#0,veh_passenger,1228.00,1299.00,71.00,726.42,0.00,False,False
veh1424,1068144845#4->83563455,veh_passenger,956.00,1305.00,349.00,2781.37,0.00,False,False
veh1547,39920011#1->-40036009#2,veh_passenger,1038.00,1305.00,267.00,1323.53,0.00,False,False
veh1538,47087992#0->240666069#2,veh_passenger,1032.00,1307.00,275.00,2242.99,0.00,False,False
veh1377,1211151635#0->1214520074#2,veh_passenger,929.00,1318.00,389.00,1239.98,0.00,False,False
veh1610,1064476620#3->-654297637#1,veh_passenger,1080.00,1322.00,242.00,546.13,0.00,False,False
veh1879,-39921672->72157794,veh_passenger,1260.00,1343.00,83.00,521.96,0.00,False,False
veh1820,47224972#1->1118804256#0,veh_passenger,1221.00,1346.00,125.00,1669.72,0.00,False,False
veh1903,1067928305#0->1015424648,veh_passenger,1277.00,1363.00,86.00,945.68,0.00,False,False
veh1907,40297715#2->39920593#5,veh_passenger,1279.00,1366.00,87.00,180.06,0.00,False,False
veh1656,515124966->-450616334#0,veh_passenger,1205.00,1377.00,172.00,1136.71,0.00,False,False
veh1558,178699058->-1015424648,veh_passenger,1045.00,1378.00,333.00,2377.45,0.00,False,False
veh2034,465144361->1235754993#1,veh_passenger,1364.00,1382.00,18.00,209.69,0.00,False,False
truck84,1214520075->1074771170,truck_truck,1009.00,1384.00,375.00,983.71,0.00,False,False
veh1645,15420537#1->9833223,veh_passenger,1104.00,1395.00,291.00,2275.88,0.00,False,False
veh2075,-39838691#10->-39838691#8,veh_passenger,1392.00,1402.00,10.00,71.68,0.00,False,False
bus175,1214520075->178702251,bus_bus,1051.00,1407.00,356.00,2262.59,0.00,False,False
veh1467,1332638368#2->47087992#3,veh_passenger,984.00,1410.00,426.00,1452.81,0.00,False,False
bus184,509524271->-1255099069,bus_bus,1198.00,1428.00,230.00,926.96,0.00,False,False
veh1596,40139504#1->654297630,veh_passenger,1071.00,1437.00,366.00,710.52,0.00,False,False
veh1581,39920550#13->687878725,veh_passenger,1061.00,1446.00,385.00,2334.50,0.00,False,False
veh1423,-687878722#0->488788636#0,veh_passenger,955.00,1447.00,492.00,954.49,0.00,False,False
veh1721,178699049->178583153-AddedOnRampEdge,veh_passenger,1155.00,1450.00,295.00,4114.60,0.00,False,False
veh1542,-1335304373#2->39920593#5,veh_passenger,1035.00,1462.00,427.00,626.50,0.00,False,False
veh2117,513082635#0->515123442#4,veh_passenger,1420.00,1462.00,42.00,710.95,0.00,False,False
veh2121,39366819#0->39838691#5,veh_passenger,1423.00,1463.00,40.00,326.94,0.00,False,False
veh1875,-39838691#2->240666069#1,veh_passenger,1258.00,1465.00,207.00,1495.93,0.00,False,False
veh2202,15419971#0->15419971#1,veh_passenger,1477.00,1487.00,10.00,94.37,0.00,False,False
veh1847,515136603->1337115429,veh_passenger,1239.00,1489.00,250.00,2524.80,0.00,False,False
veh2114,39838657#1->-564273553#3,veh_passenger,1418.00,1496.00,78.00,413.26,0.00,False,False
veh1773,-224146621->-47267007#2,veh_passenger,1189.00,1497.00,308.00,2221.05,0.00,False,False
veh2062,39920505#6->33683346#3,veh_passenger,1383.00,1497.00,114.00,828.94,0.00,False,False
veh1996,515138054->178702239#0,veh_passenger,1339.00,1508.00,169.00,2368.66,0.00,False,False
veh2107,1196008692#1->900399275,veh_passenger,1413.00,1524.00,111.00,2158.83,0.00,False,False
veh1398,511404874#1->-39838691#7,veh_passenger,938.00,1531.00,593.00,1989.65,0.00,False,False
veh1927,1068144848#1->1100626097,veh_passenger,1293.00,1538.00,245.00,1320.35,0.00,False,False
veh1926,15419875#0->39920222,veh_passenger,1292.00,1548.00,256.00,964.62,0.00,False,False
veh2079,-654297633->-1260485930#1,veh_passenger,1394.00,1550.00,156.00,895.16,0.00,False,False
veh1913,47053612->-1322916760#1,veh_passenger,1283.00,1551.00,268.00,2431.23,0.00,False,False
veh1524,479863106#0->39920505#9,veh_passenger,1023.00,1556.00,533.00,1160.69,0.00,False,False
veh2101,-40139504#1->1064476618#0,veh_passenger,1409.00,1556.00,147.00,568.87,0.00,False,False
veh2095,178441748#0->-474143552#0,veh_passenger,1405.00,1559.00,154.00,532.90,0.00,False,False
veh1575,564273553#0->1214520070,veh_passenger,1057.00,1589.00,532.00,884.21,0.00,False,False
bus180,488788630#2->437445539#0,bus_bus,1535.00,1590.00,55.00,514.44,0.00,False,False
veh2093,-238219441#2->1260485931#1,veh_passenger,1404.00,1591.00,187.00,795.79,0.00,False,False
veh2251,499566573->654297633,veh_passenger,1510.00,1604.00,94.00,377.95,0.00,False,False
veh2153,1214520078->-1125986378#1,veh_passenger,1444.00,1614.00,170.00,739.82,0.00,False,False
veh2120,39920550#10->-1326193810,veh_passenger,1422.00,1616.00,194.00,1074.58,0.00,False,False
veh1811,-1254633077#1->-50323229#14,veh_passenger,1610.00,1626.00,16.00,86.80,0.00,False,False
bus155,9374529#1->142741729#1,bus_bus,931.00,1644.00,713.00,724.11,0.00,False,False
veh2363,-238219441#2->-40140017#1,veh_passenger,1585.00,1645.00,60.00,325.19,0.00,False,False
bus252,40140141#3->822782498,bus_bus,1513.00,1649.00,136.00,790.34,0.00,False,False
bus263,1068144846#2->513082638,bus_bus,1579.00,1653.00,74.00,566.20,0.00,False,False
veh2159,1214520074#0->1068144845#2,veh_passenger,1455.00,1655.00,200.00,1884.14,0.00,False,False
veh2092,-1067928307#0->40115810#0,veh_passenger,1403.00,1658.00,255.00,1462.53,0.00,False,False
veh1940,-8887999#0->1234244925#0,veh_passenger,1301.00,1661.00,360.00,180.46,0.00,False,False
veh2164,-240666072#2->47267007#1,veh_passenger,1451.00,1665.00,214.00,2061.32,0.00,False,False
veh2461,1273251150#1->-40138633#2,veh_passenger,1650.00,1681.00,31.00,211.75,0.00,False,False
veh2379,511404877->-1067928305#1,veh_passenger,1595.00,1682.00,87.00,1104.60,0.00,False,False
veh2098,-39920593#2->40138239#4,veh_passenger,1407.00,1689.00,282.00,583.80,0.00,False,False
veh1502,-47224972#0->-47224972#0,veh_passenger,1689.00,1690.00,1.00,5.85,0.00,False,False
veh2397,-451728952#1->-1068144848#1,veh_passenger,1607.00,1711.00,104.00,569.92,0.00,False,False
veh2493,-451728952#3->488786523,veh_passenger,1672.00,1735.00,63.00,627.21,0.00,False,False
veh2310,515136608->1068144845#2,veh_passenger,1549.00,1743.00,194.00,1396.38,0.00,False,False
veh2170,515130027->482569917#1,veh_passenger,1455.00,1752.00,297.00,1568.23,0.00,False,False
veh2338,1337646270->12247568#1,veh_passenger,1568.00,1755.00,187.00,1047.27,0.00,False,False
veh2266,39366819#1->1074771170,veh_passenger,1520.00,1759.00,239.00,1367.12,0.00,False,False
